_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,contents,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,flow,transition,target_participant_id,group_id,round_index,counted_rounds,rounds_required,status,role,roles,offer,decision,deadline,feedback_until,last_round,total_score,totals,timeout_count,max_timeouts,completion_reason,coin_value_dollars,batch_id,treatment
{},{},119,2026-06-18 22:26:51,False,,,GameTrial,69,61,,True,69,39,111,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 39, ""group_id"": 18, ""participant_id"": 39, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""38"": 5, ""39"": 5}, ""totals"": {""38"": 127, ""39"": 113}}, ""total_score"": 113, ""totals"": {""38"": 127, ""39"": 113}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,737,,,232.276,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,39.0,18.0,25.0,25.0,25.0,complete,proposer,"{""38"": ""responder"", ""39"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""38"": 5, ""39"": 5}, ""totals"": {""38"": 127, ""39"": 113}}",113.0,"{""38"": 127, ""39"": 113}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},120,2026-06-18 22:26:51,False,,,GameTrial,69,61,,True,69,38,110,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 38, ""group_id"": 18, ""participant_id"": 38, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""38"": 5, ""39"": 5}, ""totals"": {""38"": 127, ""39"": 113}}, ""total_score"": 127, ""totals"": {""38"": 127, ""39"": 113}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,736,,,231.735,122.5,272.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,38.0,18.0,25.0,25.0,25.0,complete,responder,"{""38"": ""responder"", ""39"": ""proposer""}",5.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""38"": ""responder"", ""39"": ""proposer""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""38"": 5, ""39"": 5}, ""totals"": {""38"": 127, ""39"": 113}}",127.0,"{""38"": 127, ""39"": 113}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},129,2026-06-18 22:27:15,False,,,GameTrial,70,62,,True,70,40,114,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 40, ""group_id"": 19, ""participant_id"": 40, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""40"": 6, ""42"": 4}, ""totals"": {""40"": 116, ""42"": 104}}, ""total_score"": 116, ""totals"": {""40"": 116, ""42"": 104}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,753,,,241.097,131.0,281.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,40.0,19.0,25.0,25.0,25.0,complete,proposer,"{""40"": ""proposer"", ""42"": ""responder""}",4.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""40"": 6, ""42"": 4}, ""totals"": {""40"": 116, ""42"": 104}}",116.0,"{""40"": 116, ""42"": 104}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},130,2026-06-18 22:27:15,False,,,GameTrial,70,62,,True,70,42,116,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 42, ""group_id"": 19, ""participant_id"": 42, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""40"": 6, ""42"": 4}, ""totals"": {""40"": 116, ""42"": 104}}, ""total_score"": 104, ""totals"": {""40"": 116, ""42"": 104}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,754,,,243.63699999999997,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,42.0,19.0,25.0,25.0,25.0,complete,responder,"{""40"": ""proposer"", ""42"": ""responder""}",4.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""40"": ""proposer"", ""42"": ""responder""}, ""offer"": 4, ""decision"": ""accept"", ""payoffs"": {""40"": 6, ""42"": 4}, ""totals"": {""40"": 116, ""42"": 104}}",104.0,"{""40"": 116, ""42"": 104}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},131,2026-06-18 22:27:28,False,,,GameTrial,71,63,,True,71,37,117,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 37, ""group_id"": 20, ""participant_id"": 37, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""37"": 0, ""41"": 10}, ""totals"": {""37"": 120, ""41"": 130}}, ""total_score"": 120, ""totals"": {""37"": 120, ""41"": 130}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,768,,,242.451,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,37.0,20.0,25.0,25.0,25.0,complete,proposer,"{""37"": ""proposer"", ""41"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""37"": 0, ""41"": 10}, ""totals"": {""37"": 120, ""41"": 130}}",120.0,"{""37"": 120, ""41"": 130}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},132,2026-06-18 22:27:28,False,,,GameTrial,71,63,,True,71,41,118,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 41, ""group_id"": 20, ""participant_id"": 41, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""37"": 0, ""41"": 10}, ""totals"": {""37"": 120, ""41"": 130}}, ""total_score"": 130, ""totals"": {""37"": 120, ""41"": 130}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,767,,,241.419,114.0,264.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,41.0,20.0,25.0,25.0,25.0,complete,responder,"{""37"": ""proposer"", ""41"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""37"": ""proposer"", ""41"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""37"": 0, ""41"": 10}, ""totals"": {""37"": 120, ""41"": 130}}",130.0,"{""37"": 120, ""41"": 130}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},136,2026-06-18 22:29:19,False,,,GameTrial,75,64,,True,75,44,129,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 44, ""group_id"": 21, ""participant_id"": 44, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""43"": 0, ""44"": 10}, ""totals"": {""43"": 125, ""44"": 125}}, ""total_score"": 125, ""totals"": {""43"": 125, ""44"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,800,,,238.746,98.5,248.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,44.0,21.0,25.0,25.0,25.0,complete,responder,"{""43"": ""proposer"", ""44"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""43"": 0, ""44"": 10}, ""totals"": {""43"": 125, ""44"": 125}}",125.0,"{""43"": 125, ""44"": 125}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},137,2026-06-18 22:29:19,False,,,GameTrial,75,64,,True,75,43,130,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",True,False,0.0,0.0,,"{""type"": ""state_update"", ""target_participant_id"": 43, ""group_id"": 21, ""participant_id"": 43, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""43"": 0, ""44"": 10}, ""totals"": {""43"": 125, ""44"": 125}}, ""total_score"": 125, ""totals"": {""43"": 125, ""44"": 125}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,801,,,241.823,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,43.0,21.0,25.0,25.0,25.0,complete,proposer,"{""43"": ""proposer"", ""44"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""43"": ""proposer"", ""44"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""43"": 0, ""44"": 10}, ""totals"": {""43"": 125, ""44"": 125}}",125.0,"{""43"": 125, ""44"": 125}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},152,2026-06-18 22:30:33,True,response_timeout,2026-06-18 22:36:24,GameTrial,76,65,,True,76,46,136,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 46, ""group_id"": 22, ""participant_id"": 46, ""round_index"": 27, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 27, ""skipped"": false, ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""46"": 5, ""50"": 5}, ""totals"": {""46"": 125, ""50"": 125}}, ""total_score"": 125, ""totals"": {""46"": 125, ""50"": 125}, ""timeout_count"": 2, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,882,,,55.269,187.5,337.5,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,46.0,22.0,27.0,25.0,25.0,complete,proposer,"{""46"": ""proposer"", ""50"": ""responder""}",5.0,accept,,,"{""round_index"": 27, ""skipped"": false, ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""46"": 5, ""50"": 5}, ""totals"": {""46"": 125, ""50"": 125}}",125.0,"{""46"": 125, ""50"": 125}",2.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},153,2026-06-18 22:30:33,True,response_timeout,2026-06-18 22:36:24,GameTrial,76,65,,True,76,50,137,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 50, ""group_id"": 22, ""participant_id"": 50, ""round_index"": 27, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 27, ""skipped"": false, ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""46"": 5, ""50"": 5}, ""totals"": {""46"": 125, ""50"": 125}}, ""total_score"": 125, ""totals"": {""46"": 125, ""50"": 125}, ""timeout_count"": 2, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,883,,,315.05800000000005,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,50.0,22.0,27.0,25.0,25.0,complete,responder,"{""46"": ""proposer"", ""50"": ""responder""}",5.0,accept,,,"{""round_index"": 27, ""skipped"": false, ""roles"": {""46"": ""proposer"", ""50"": ""responder""}, ""offer"": 5, ""decision"": ""accept"", ""payoffs"": {""46"": 5, ""50"": 5}, ""totals"": {""46"": 125, ""50"": 125}}",125.0,"{""46"": 125, ""50"": 125}",2.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},166,2026-06-18 22:31:30,True,response_timeout,2026-06-18 22:37:24,GameTrial,79,66,,True,79,51,140,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 51, ""group_id"": 23, ""participant_id"": 51, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""48"": 0, ""51"": 10}, ""totals"": {""48"": 116, ""51"": 124}}, ""total_score"": 124, ""totals"": {""48"": 116, ""51"": 124}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,896,,,388.747,98.0,248.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,51.0,23.0,25.0,25.0,25.0,complete,responder,"{""48"": ""proposer"", ""51"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""48"": 0, ""51"": 10}, ""totals"": {""48"": 116, ""51"": 124}}",124.0,"{""48"": 116, ""51"": 124}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},167,2026-06-18 22:31:30,True,response_timeout,2026-06-18 22:37:24,GameTrial,79,66,,True,79,48,139,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 48, ""group_id"": 23, ""participant_id"": 48, ""round_index"": 25, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""proposer"", ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 25, ""skipped"": false, ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""48"": 0, ""51"": 10}, ""totals"": {""48"": 116, ""51"": 124}}, ""total_score"": 116, ""totals"": {""48"": 116, ""51"": 124}, ""timeout_count"": 0, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,895,,,390.25,187.0,337.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,48.0,23.0,25.0,25.0,25.0,complete,proposer,"{""48"": ""proposer"", ""51"": ""responder""}",10.0,accept,,,"{""round_index"": 25, ""skipped"": false, ""roles"": {""48"": ""proposer"", ""51"": ""responder""}, ""offer"": 10, ""decision"": ""accept"", ""payoffs"": {""48"": 0, ""51"": 10}, ""totals"": {""48"": 116, ""51"": 124}}",116.0,"{""48"": 116, ""51"": 124}",0.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
{},{},175,2026-06-18 22:33:45,True,response_timeout,2026-06-18 22:39:24,GameTrial,82,67,,True,82,49,147,ultimatum_trial_maker,"{""flow"": ""live_websocket"", ""transition"": ""random""}",False,False,,,,"{""type"": ""state_update"", ""target_participant_id"": 49, ""group_id"": 24, ""participant_id"": 49, ""round_index"": 27, ""counted_rounds"": 25, ""rounds_required"": 25, ""status"": ""complete"", ""role"": ""responder"", ""roles"": {""49"": ""responder"", ""53"": ""proposer""}, ""offer"": 6, ""decision"": ""accept"", ""deadline"": null, ""feedback_until"": null, ""last_round"": {""round_index"": 27, ""skipped"": false, ""roles"": {""49"": ""responder"", ""53"": ""proposer""}, ""offer"": 6, ""decision"": ""accept"", ""payoffs"": {""49"": 6, ""53"": 4}, ""totals"": {""49"": 111, ""53"": 109}}, ""total_score"": 111, ""totals"": {""49"": 111, ""53"": 109}, ""timeout_count"": 2, ""max_timeouts"": 5, ""completion_reason"": ""Completed all counted rounds."", ""coin_value_dollars"": 0.005}",True,967,,,639.538,99.0,249.0,150.0,0.3466076696165192,0.7890855457227139,False,False,False,False,0,default,GameTrial,Info,live_websocket,random,49.0,24.0,27.0,25.0,25.0,complete,responder,"{""49"": ""responder"", ""53"": ""proposer""}",6.0,accept,,,"{""round_index"": 27, ""skipped"": false, ""roles"": {""49"": ""responder"", ""53"": ""proposer""}, ""offer"": 6, ""decision"": ""accept"", ""payoffs"": {""49"": 6, ""53"": 4}, ""totals"": {""49"": 111, ""53"": 109}}",111.0,"{""49"": 111, ""53"": 109}",2.0,5.0,Completed all counted rounds.,0.005,batch-0618,random
